OrderID,Product,Category,Sales,Quantity,City,OutletSize,Rating,FatContent,Month
2365,Salt,Grocery,418,9,Delhi,Small,3.8,Regular,Oct
2366,Tea,Grocery,279,3,Jaipur,Small,4.2,Regular,Jun
2367,Carrot,Vegetables,424,10,Indore,Medium,4.9,Regular,Jun
2368,Eggs,Protein,646,2,Bangalore,Large,4.6,Regular,Oct
2369,Apple,Fruits,420,2,Lucknow,Medium,4.7,Low Fat,Apr
2370,Soap,Personal Care,793,7,Mumbai,Large,4.6,Low Fat,Feb
2371,Oil,Grocery,813,10,Indore,Medium,4.3,Regular,Aug
2372,Apple,Fruits,64,6,Chennai,Large,4.2,Low Fat,Sep
2373,Carrot,Vegetables,469,2,Lucknow,Large,4.2,Low Fat,Apr
2374,Rice,Grocery,157,9,Mumbai,Medium,4.2,Low Fat,Jun
2375,Paneer,Dairy,661,5,Chennai,Small,4.9,Regular,Nov
2376,Milk,Dairy,988,6,Bangalore,Medium,3.8,Regular,Jan
2377,Milk,Dairy,655,8,Mumbai,Medium,3.6,Low Fat,Mar
2378,Sugar,Grocery,251,4,Mumbai,Large,3.5,Regular,Dec
2379,Soap,Personal Care,355,7,Pune,Large,4.2,Regular,Jun
2380,Soap,Personal Care,264,6,Lucknow,Medium,4.8,Low Fat,Aug
2381,Carrot,Vegetables,483,7,Hyderabad,Medium,3.5,Regular,Nov
2382,Onion,Vegetables,894,2,Hyderabad,Medium,4.9,Low Fat,Sep
2383,Eggs,Protein,731,5,Delhi,Large,4.8,Regular,Jul
2384,Potato,Vegetables,239,2,Lucknow,Small,4.0,Low Fat,May
2385,Orange,Fruits,268,7,Bhopal,Small,4.0,Low Fat,Dec
2386,Tomato,Vegetables,896,7,Delhi,Large,4.8,Regular,Dec
2387,Potato,Vegetables,314,6,Bhopal,Medium,4.2,Low Fat,Oct
2388,Onion,Vegetables,991,6,Pune,Large,3.9,Low Fat,Aug
2389,Coffee,Grocery,211,9,Jaipur,Large,4.7,Low Fat,Jan
2390,Shampoo,Personal Care,123,2,Pune,Small,4.4,Low Fat,Jun
2391,Tomato,Vegetables,593,1,Pune,Medium,4.1,Regular,Oct
2392,Soap,Personal Care,839,5,Pune,Large,3.6,Regular,Dec
2393,Banana,Fruits,482,2,Hyderabad,Large,4.3,Low Fat,Jun
2394,Bread,Bakery,657,5,Bhopal,Medium,4.3,Regular,Aug
2395,Potato,Vegetables,551,1,Bhopal,Small,4.7,Low Fat,Nov
2396,Soap,Personal Care,766,4,Bhopal,Medium,4.0,Low Fat,Aug
2397,Paneer,Dairy,515,9,Chennai,Small,4.9,Regular,Feb
2398,Bread,Bakery,868,6,Indore,Medium,4.3,Low Fat,Jun
2399,Oil,Grocery,601,8,Jaipur,Small,4.4,Low Fat,Jul
2400,Mango,Fruits,111,6,Mumbai,Medium,4.4,Low Fat,Feb
2401,Carrot,Vegetables,271,2,Pune,Large,3.6,Regular,Dec
2402,Orange,Fruits,851,8,Mumbai,Small,4.7,Low Fat,Feb
2403,Curd,Dairy,410,6,Bangalore,Small,4.3,Regular,Apr
2404,Tomato,Vegetables,454,5,Bhopal,Small,4.2,Low Fat,Dec
2405,Juice,Beverages,102,9,Jaipur,Small,4.6,Low Fat,Nov
2406,Eggs,Protein,742,9,Indore,Small,3.9,Regular,Jan
2407,Mango,Fruits,905,8,Chennai,Small,3.8,Regular,Nov
2408,Butter,Dairy,250,5,Lucknow,Medium,3.9,Regular,Jul
2409,Rice,Grocery,782,6,Mumbai,Small,3.5,Regular,May
2410,Sugar,Grocery,115,10,Chennai,Large,4.9,Low Fat,Sep
2411,Banana,Fruits,569,1,Bangalore,Large,4.8,Regular,Sep
2412,Carrot,Vegetables,975,10,Lucknow,Large,3.9,Low Fat,May
2413,Carrot,Vegetables,734,7,Pune,Large,4.1,Regular,Nov
2414,Soap,Personal Care,850,7,Jaipur,Large,4.7,Low Fat,Jun
2415,Paneer,Dairy,702,1,Indore,Large,3.9,Low Fat,Apr
2416,Soap,Personal Care,252,4,Pune,Medium,3.6,Low Fat,Aug
2417,Soap,Personal Care,402,6,Pune,Medium,4.2,Regular,Nov
2418,Potato,Vegetables,394,10,Chennai,Medium,4.8,Regular,Jul
2419,Sugar,Grocery,530,3,Lucknow,Large,4.0,Low Fat,Jul
2420,Tea,Grocery,884,4,Delhi,Medium,5.0,Regular,Dec
2421,Tomato,Vegetables,762,6,Indore,Large,4.5,Regular,Feb
2422,Soap,Personal Care,436,5,Jaipur,Large,4.4,Low Fat,Jun
2423,Onion,Vegetables,589,9,Pune,Medium,3.9,Regular,Oct
2424,Shampoo,Personal Care,975,10,Chennai,Small,3.6,Low Fat,Sep
2425,Curd,Dairy,850,10,Hyderabad,Large,4.3,Regular,May
2426,Shampoo,Personal Care,950,6,Pune,Medium,3.6,Low Fat,Sep
2427,Bread,Bakery,789,10,Delhi,Small,3.5,Regular,Dec
2428,Sugar,Grocery,903,2,Delhi,Large,4.4,Low Fat,Sep
2429,Bread,Bakery,839,5,Lucknow,Large,4.1,Regular,May
2430,Orange,Fruits,823,2,Bangalore,Medium,3.5,Low Fat,Jun
2431,Shampoo,Personal Care,113,2,Hyderabad,Small,4.2,Low Fat,May
2432,Paneer,Dairy,779,6,Bangalore,Small,4.4,Regular,Jan
2433,Sugar,Grocery,302,3,Jaipur,Medium,4.3,Regular,Dec
2434,Tea,Grocery,594,10,Mumbai,Small,3.9,Regular,May
2435,Potato,Vegetables,83,2,Bhopal,Large,3.6,Low Fat,Jan
2436,Eggs,Protein,628,9,Jaipur,Small,4.7,Low Fat,Apr
2437,Tea,Grocery,372,5,Delhi,Large,4.4,Low Fat,Sep
2438,Salt,Grocery,66,4,Chennai,Small,3.8,Regular,Nov
2439,Milk,Dairy,603,7,Chennai,Small,4.1,Regular,Oct
2440,Biscuits,Bakery,532,3,Jaipur,Small,3.6,Low Fat,Apr
2441,Juice,Beverages,490,8,Bhopal,Small,3.6,Low Fat,Aug
2442,Carrot,Vegetables,503,5,Indore,Large,4.9,Low Fat,Jul
2443,Juice,Beverages,206,6,Bangalore,Medium,4.2,Regular,Jun
2444,Soap,Personal Care,840,7,Indore,Large,4.6,Low Fat,Apr
2445,Potato,Vegetables,988,9,Mumbai,Large,4.8,Low Fat,Oct
2446,Sugar,Grocery,689,4,Chennai,Large,4.8,Regular,Aug
2447,Coffee,Grocery,91,3,Delhi,Small,3.6,Low Fat,Jan
2448,Shampoo,Personal Care,286,3,Pune,Small,4.9,Low Fat,May
2449,Onion,Vegetables,855,3,Bangalore,Large,4.2,Low Fat,Jul
2450,Butter,Dairy,763,5,Pune,Small,3.9,Low Fat,Nov
2451,Tea,Grocery,287,4,Bangalore,Large,4.7,Regular,Apr
2452,Carrot,Vegetables,170,5,Bangalore,Large,3.5,Regular,Jan
2453,Orange,Fruits,293,8,Mumbai,Small,4.0,Regular,Dec
2454,Bread,Bakery,841,9,Jaipur,Medium,4.0,Low Fat,Mar
2455,Soap,Personal Care,67,1,Jaipur,Medium,4.6,Regular,Jan
2456,Cheese,Dairy,483,7,Chennai,Medium,4.0,Regular,Jul
2457,Oil,Grocery,318,3,Indore,Medium,4.0,Low Fat,Nov
2458,Rice,Grocery,795,3,Indore,Large,3.6,Low Fat,Dec
2459,Biscuits,Bakery,756,2,Hyderabad,Medium,3.9,Low Fat,Mar
2460,Oil,Grocery,997,1,Jaipur,Small,4.8,Regular,Apr
2461,Butter,Dairy,170,8,Hyderabad,Medium,4.4,Regular,Apr
2462,Tea,Grocery,656,4,Mumbai,Small,3.9,Regular,Apr
2463,Eggs,Protein,737,7,Jaipur,Small,4.4,Low Fat,Oct
2464,Apple,Fruits,632,8,Chennai,Small,4.3,Regular,Mar
2465,Shampoo,Personal Care,331,4,Chennai,Medium,3.8,Low Fat,Jan
2466,Paneer,Dairy,73,10,Lucknow,Large,4.1,Low Fat,Feb
2467,Carrot,Vegetables,842,7,Mumbai,Small,3.6,Low Fat,May
2468,Oil,Grocery,221,5,Chennai,Small,4.7,Low Fat,Feb
2469,Potato,Vegetables,838,8,Indore,Medium,4.6,Regular,Jun
2470,Oil,Grocery,171,2,Bhopal,Large,5.0,Regular,Jan
2471,Coffee,Grocery,962,9,Bangalore,Small,5.0,Regular,Jul
2472,Soap,Personal Care,937,7,Bhopal,Large,4.9,Regular,Jun
2473,Eggs,Protein,516,7,Mumbai,Small,4.4,Regular,Apr
2474,Mango,Fruits,311,7,Pune,Medium,3.5,Low Fat,Oct
2475,Carrot,Vegetables,565,7,Jaipur,Large,4.0,Regular,Jan
2476,Bread,Bakery,921,7,Indore,Medium,4.9,Regular,Feb
2477,Bread,Bakery,473,10,Lucknow,Small,4.1,Regular,Nov
2478,Carrot,Vegetables,970,6,Lucknow,Medium,4.0,Regular,Nov
2479,Orange,Fruits,740,4,Chennai,Small,4.4,Regular,Apr
2480,Onion,Vegetables,614,4,Hyderabad,Medium,4.5,Regular,Jun
2481,Apple,Fruits,635,10,Delhi,Small,4.4,Regular,Dec
2482,Onion,Vegetables,841,1,Jaipur,Medium,3.8,Regular,Jun
2483,Rice,Grocery,169,3,Bhopal,Medium,4.8,Low Fat,Feb
2484,Carrot,Vegetables,370,5,Chennai,Medium,4.6,Low Fat,Feb
2485,Banana,Fruits,819,1,Bangalore,Medium,4.6,Regular,Apr
2486,Coffee,Grocery,439,2,Delhi,Small,4.6,Regular,Dec
2487,Coffee,Grocery,121,5,Jaipur,Small,4.9,Regular,Oct
2488,Bread,Bakery,690,5,Bangalore,Large,3.5,Regular,Dec
2489,Rice,Grocery,544,7,Pune,Medium,4.9,Regular,Oct
2490,Cheese,Dairy,636,6,Bangalore,Small,4.9,Low Fat,Dec
2491,Paneer,Dairy,317,7,Lucknow,Medium,3.9,Regular,Mar
2492,Coffee,Grocery,404,5,Jaipur,Small,4.4,Regular,Mar
2493,Shampoo,Personal Care,752,5,Chennai,Large,3.8,Low Fat,Jun
2494,Apple,Fruits,58,6,Delhi,Large,3.6,Low Fat,Nov
2495,Potato,Vegetables,127,4,Indore,Medium,4.0,Regular,Jan
2496,Sugar,Grocery,288,2,Bangalore,Small,4.2,Regular,Apr
2497,Soap,Personal Care,969,8,Bhopal,Medium,4.0,Low Fat,Aug
2498,Potato,Vegetables,287,1,Pune,Small,4.6,Regular,Feb
2499,Tea,Grocery,172,4,Indore,Large,4.7,Regular,May
2500,Milk,Dairy,239,4,Jaipur,Medium,3.6,Low Fat,Feb
2501,Coffee,Grocery,900,7,Chennai,Large,3.6,Low Fat,Mar
2502,Oil,Grocery,846,6,Indore,Medium,3.9,Regular,Mar
2503,Soap,Personal Care,482,8,Lucknow,Large,4.1,Regular,Sep
2504,Salt,Grocery,410,8,Hyderabad,Medium,3.9,Low Fat,Mar
2505,Tea,Grocery,196,1,Lucknow,Medium,4.3,Regular,Jul
2506,Biscuits,Bakery,684,9,Pune,Small,4.0,Low Fat,Apr
2507,Banana,Fruits,339,4,Mumbai,Large,3.9,Low Fat,Jan
2508,Bread,Bakery,921,4,Mumbai,Small,4.3,Regular,Aug
2509,Salt,Grocery,281,9,Jaipur,Medium,3.5,Regular,Feb
2510,Onion,Vegetables,849,5,Mumbai,Large,4.2,Low Fat,Apr
2511,Sugar,Grocery,972,9,Mumbai,Medium,3.6,Regular,Feb
2512,Soap,Personal Care,677,2,Bangalore,Medium,4.2,Regular,Sep
2513,Juice,Beverages,192,6,Jaipur,Medium,3.6,Regular,Nov
2514,Milk,Dairy,610,6,Mumbai,Medium,4.1,Low Fat,Jun
2515,Shampoo,Personal Care,681,4,Indore,Small,3.5,Regular,Jul
2516,Tomato,Vegetables,241,9,Delhi,Large,4.2,Regular,Mar
2517,Shampoo,Personal Care,893,7,Lucknow,Small,4.9,Low Fat,Apr
2518,Butter,Dairy,411,7,Bangalore,Medium,5.0,Regular,Jun
2519,Carrot,Vegetables,970,7,Hyderabad,Large,4.8,Low Fat,Oct
2520,Tea,Grocery,946,10,Lucknow,Small,3.6,Low Fat,Apr
2521,Curd,Dairy,980,1,Bhopal,Medium,4.3,Low Fat,Feb
2522,Biscuits,Bakery,968,1,Delhi,Large,4.5,Low Fat,Feb
2523,Salt,Grocery,693,8,Jaipur,Medium,3.5,Low Fat,Feb
2524,Salt,Grocery,356,5,Jaipur,Small,3.6,Low Fat,Mar
2525,Paneer,Dairy,768,5,Pune,Medium,3.7,Regular,Sep
2526,Cheese,Dairy,477,3,Hyderabad,Small,3.9,Low Fat,May
2527,Rice,Grocery,490,9,Mumbai,Medium,3.6,Regular,Aug
2528,Orange,Fruits,267,2,Bhopal,Small,4.8,Low Fat,Feb
2529,Potato,Vegetables,53,2,Mumbai,Large,5.0,Regular,Aug
2530,Paneer,Dairy,319,1,Chennai,Large,5.0,Low Fat,Aug
2531,Rice,Grocery,423,3,Bangalore,Medium,4.7,Low Fat,May
2532,Coffee,Grocery,564,1,Bangalore,Large,3.6,Low Fat,Apr
2533,Bread,Bakery,171,4,Delhi,Small,4.7,Regular,Dec
2534,Tea,Grocery,185,5,Mumbai,Medium,4.2,Low Fat,Jan
2535,Salt,Grocery,776,6,Mumbai,Large,5.0,Regular,Jul
2536,Orange,Fruits,217,10,Hyderabad,Small,4.3,Low Fat,May
2537,Onion,Vegetables,261,4,Jaipur,Medium,4.2,Regular,Nov
2538,Onion,Vegetables,73,10,Hyderabad,Small,4.6,Low Fat,Jul
2539,Orange,Fruits,123,5,Pune,Large,4.3,Low Fat,May
2540,Tea,Grocery,334,4,Bhopal,Large,4.9,Low Fat,Apr
2541,Butter,Dairy,141,1,Jaipur,Small,4.4,Regular,May
2542,Tomato,Vegetables,885,3,Pune,Medium,3.7,Low Fat,Nov
2543,Oil,Grocery,853,7,Bhopal,Medium,4.6,Low Fat,May
2544,Salt,Grocery,367,5,Chennai,Small,3.8,Regular,Jul
2545,Paneer,Dairy,283,6,Chennai,Small,4.9,Regular,Dec
2546,Butter,Dairy,902,4,Pune,Large,4.7,Regular,Nov
2547,Oil,Grocery,621,4,Indore,Medium,4.1,Regular,Feb
2548,Potato,Vegetables,665,3,Hyderabad,Small,4.1,Low Fat,Dec
2549,Biscuits,Bakery,772,7,Hyderabad,Medium,4.3,Low Fat,Aug
2550,Rice,Grocery,285,7,Bangalore,Small,4.2,Low Fat,Oct
2551,Tomato,Vegetables,567,6,Indore,Small,4.0,Low Fat,Nov
2552,Potato,Vegetables,439,5,Delhi,Medium,4.5,Regular,Jan
2553,Milk,Dairy,345,3,Bhopal,Small,4.8,Low Fat,Feb
2554,Butter,Dairy,747,5,Bhopal,Medium,4.4,Low Fat,Aug
2555,Tomato,Vegetables,402,4,Pune,Large,3.7,Regular,Feb
2556,Shampoo,Personal Care,960,7,Jaipur,Medium,3.6,Low Fat,Feb
2557,Curd,Dairy,526,9,Indore,Medium,4.5,Regular,Feb
2558,Eggs,Protein,235,9,Delhi,Large,3.8,Regular,Oct
2559,Shampoo,Personal Care,952,9,Hyderabad,Medium,4.1,Regular,Feb
2560,Curd,Dairy,300,3,Lucknow,Small,4.7,Low Fat,Mar
2561,Banana,Fruits,166,4,Bangalore,Small,3.9,Regular,Mar
2562,Tomato,Vegetables,597,4,Chennai,Small,4.3,Low Fat,Jul
2563,Onion,Vegetables,918,1,Mumbai,Small,3.9,Low Fat,Sep
2564,Carrot,Vegetables,553,9,Indore,Medium,3.6,Regular,Jan
2565,Banana,Fruits,815,5,Jaipur,Small,3.9,Low Fat,Sep
2566,Milk,Dairy,499,2,Mumbai,Small,3.8,Low Fat,Jul
2567,Biscuits,Bakery,980,7,Chennai,Small,4.1,Regular,Nov
2568,Curd,Dairy,322,10,Mumbai,Large,3.9,Low Fat,Feb
2569,Tomato,Vegetables,651,7,Mumbai,Medium,4.3,Low Fat,Apr
2570,Apple,Fruits,225,7,Bhopal,Small,4.5,Low Fat,Aug
2571,Rice,Grocery,243,6,Bhopal,Small,4.0,Low Fat,Jun
2572,Curd,Dairy,789,3,Lucknow,Small,3.9,Regular,Dec
2573,Salt,Grocery,853,2,Lucknow,Small,3.5,Low Fat,Aug
2574,Paneer,Dairy,551,4,Lucknow,Small,3.9,Low Fat,Nov
2575,Onion,Vegetables,241,1,Hyderabad,Small,3.7,Regular,Aug
2576,Apple,Fruits,818,1,Indore,Large,4.1,Regular,Feb
2577,Rice,Grocery,919,6,Delhi,Small,3.8,Low Fat,May
2578,Mango,Fruits,299,10,Jaipur,Large,4.5,Low Fat,May
2579,Cheese,Dairy,902,9,Bangalore,Small,3.8,Low Fat,Aug
2580,Tea,Grocery,443,2,Mumbai,Small,4.3,Low Fat,Dec
2581,Eggs,Protein,903,5,Bhopal,Large,4.5,Regular,Feb
2582,Curd,Dairy,709,8,Lucknow,Medium,4.3,Regular,Sep
2583,Sugar,Grocery,448,8,Pune,Large,4.7,Low Fat,Jul
2584,Sugar,Grocery,209,7,Delhi,Medium,4.7,Regular,May
2585,Soap,Personal Care,242,3,Hyderabad,Medium,3.5,Low Fat,Feb
2586,Curd,Dairy,716,5,Jaipur,Large,4.6,Low Fat,Jan
2587,Bread,Bakery,53,8,Jaipur,Small,4.4,Regular,Nov
2588,Tea,Grocery,93,2,Chennai,Small,4.2,Regular,Dec
2589,Cheese,Dairy,113,7,Mumbai,Large,4.0,Regular,Aug
2590,Eggs,Protein,337,5,Chennai,Large,4.9,Regular,Aug
2591,Apple,Fruits,591,7,Delhi,Large,3.7,Regular,May
2592,Tea,Grocery,223,9,Bangalore,Large,4.2,Regular,Jun
2593,Paneer,Dairy,247,3,Mumbai,Medium,4.2,Regular,Jul
2594,Paneer,Dairy,421,3,Indore,Large,4.7,Regular,Mar
2595,Eggs,Protein,614,10,Delhi,Small,4.5,Regular,Oct
2596,Shampoo,Personal Care,323,2,Indore,Large,4.1,Low Fat,Jan
2597,Tea,Grocery,451,7,Chennai,Large,4.5,Regular,Oct
2598,Carrot,Vegetables,831,6,Indore,Small,4.1,Low Fat,Dec
2599,Milk,Dairy,57,3,Mumbai,Small,4.7,Regular,Oct
2600,Tomato,Vegetables,128,3,Pune,Small,4.3,Low Fat,Oct
2601,Biscuits,Bakery,332,3,Delhi,Medium,5.0,Regular,Mar
2602,Bread,Bakery,388,4,Chennai,Large,4.4,Low Fat,Dec
2603,Curd,Dairy,781,8,Delhi,Medium,4.6,Low Fat,Jan
2604,Tea,Grocery,688,2,Bangalore,Small,4.9,Regular,Feb
2605,Paneer,Dairy,714,3,Lucknow,Medium,4.3,Regular,Oct
2606,Tea,Grocery,752,8,Lucknow,Medium,3.8,Low Fat,May
2607,Sugar,Grocery,374,1,Lucknow,Small,3.9,Low Fat,Mar
2608,Cheese,Dairy,164,9,Lucknow,Small,3.8,Regular,Jan
2609,Juice,Beverages,90,3,Hyderabad,Medium,3.7,Regular,Jul
2610,Mango,Fruits,117,10,Lucknow,Medium,4.0,Low Fat,Sep
2611,Paneer,Dairy,227,6,Hyderabad,Large,3.8,Low Fat,May
2612,Bread,Bakery,544,1,Pune,Small,4.3,Low Fat,Nov
2613,Banana,Fruits,827,3,Jaipur,Large,4.2,Regular,Sep
2614,Biscuits,Bakery,531,5,Mumbai,Small,4.6,Low Fat,Feb
2615,Salt,Grocery,208,7,Bangalore,Large,4.7,Low Fat,Nov
2616,Apple,Fruits,846,2,Pune,Medium,4.6,Low Fat,Nov
2617,Banana,Fruits,467,7,Pune,Small,4.4,Low Fat,Jul
2618,Salt,Grocery,408,1,Hyderabad,Large,4.2,Regular,Apr
2619,Tea,Grocery,795,5,Indore,Small,4.2,Low Fat,Feb
2620,Rice,Grocery,660,10,Lucknow,Large,4.0,Regular,Aug
2621,Eggs,Protein,895,1,Lucknow,Large,4.7,Regular,Feb
2622,Banana,Fruits,472,10,Indore,Small,3.6,Regular,Mar
2623,Butter,Dairy,398,8,Delhi,Small,4.6,Low Fat,Apr
2624,Carrot,Vegetables,759,10,Jaipur,Small,3.6,Regular,Mar
2625,Butter,Dairy,891,8,Hyderabad,Large,4.4,Regular,Dec
2626,Oil,Grocery,371,8,Bhopal,Medium,4.9,Low Fat,Sep
2627,Carrot,Vegetables,921,8,Hyderabad,Medium,4.7,Regular,Sep
2628,Oil,Grocery,269,4,Bhopal,Large,4.5,Regular,Oct
2629,Biscuits,Bakery,52,10,Bangalore,Small,4.5,Regular,Mar
2630,Eggs,Protein,962,5,Lucknow,Medium,4.8,Low Fat,Jan
2631,Soap,Personal Care,574,9,Pune,Medium,4.8,Low Fat,Oct
2632,Onion,Vegetables,634,1,Jaipur,Large,3.7,Regular,Nov
2633,Mango,Fruits,315,6,Bhopal,Small,3.7,Low Fat,Mar
2634,Apple,Fruits,195,10,Bangalore,Medium,3.7,Regular,Jan
2635,Mango,Fruits,786,10,Bangalore,Large,4.9,Regular,Jul
2636,Paneer,Dairy,343,5,Jaipur,Medium,4.6,Regular,Jan
2637,Onion,Vegetables,750,8,Lucknow,Small,4.1,Regular,Oct
2638,Biscuits,Bakery,875,6,Bhopal,Small,5.0,Regular,Aug
2639,Tea,Grocery,475,8,Mumbai,Small,4.5,Regular,Mar
2640,Tomato,Vegetables,239,6,Indore,Medium,4.8,Regular,May
2641,Potato,Vegetables,971,9,Pune,Medium,4.3,Low Fat,Jan
2642,Banana,Fruits,655,6,Indore,Large,4.9,Low Fat,Aug
2643,Rice,Grocery,209,9,Bangalore,Medium,4.8,Regular,Jun
2644,Onion,Vegetables,581,6,Pune,Medium,4.4,Low Fat,Oct
2645,Soap,Personal Care,143,5,Indore,Medium,4.2,Regular,Aug
2646,Apple,Fruits,523,8,Delhi,Small,3.7,Low Fat,Jul
2647,Soap,Personal Care,378,1,Indore,Medium,4.5,Regular,Mar
2648,Sugar,Grocery,349,8,Jaipur,Medium,4.3,Low Fat,Jun
2649,Mango,Fruits,125,9,Mumbai,Medium,4.1,Low Fat,Apr
2650,Rice,Grocery,254,7,Bangalore,Medium,4.9,Low Fat,Apr
2651,Juice,Beverages,805,3,Delhi,Small,4.2,Regular,Feb
2652,Potato,Vegetables,805,3,Chennai,Medium,3.6,Low Fat,Dec
2653,Butter,Dairy,737,7,Delhi,Medium,4.0,Regular,Jun
2654,Tea,Grocery,710,7,Delhi,Small,5.0,Low Fat,Jun
2655,Soap,Personal Care,632,5,Jaipur,Medium,4.1,Low Fat,Jan
2656,Onion,Vegetables,460,2,Pune,Large,4.2,Low Fat,Apr
2657,Tea,Grocery,783,6,Bangalore,Large,4.2,Low Fat,Dec
2658,Mango,Fruits,773,3,Mumbai,Small,4.9,Regular,May
2659,Rice,Grocery,577,5,Bangalore,Medium,4.0,Regular,Nov
2660,Sugar,Grocery,967,8,Jaipur,Large,3.7,Regular,Aug
2661,Oil,Grocery,829,6,Indore,Large,4.4,Low Fat,Jun
2662,Apple,Fruits,564,4,Indore,Large,4.1,Low Fat,Mar
2663,Juice,Beverages,500,2,Bangalore,Large,4.4,Low Fat,Apr
2664,Bread,Bakery,545,2,Delhi,Small,4.2,Regular,Mar
2665,Oil,Grocery,594,2,Delhi,Medium,4.6,Low Fat,Feb
2666,Soap,Personal Care,604,10,Lucknow,Large,3.9,Regular,Jul
2667,Shampoo,Personal Care,381,9,Lucknow,Medium,4.1,Low Fat,Jan
2668,Banana,Fruits,128,5,Lucknow,Large,4.3,Regular,Jan
2669,Salt,Grocery,210,1,Lucknow,Medium,3.9,Regular,Jun
2670,Butter,Dairy,951,1,Chennai,Large,3.5,Regular,Apr
2671,Juice,Beverages,146,6,Lucknow,Medium,3.8,Low Fat,Apr
2672,Onion,Vegetables,390,10,Jaipur,Large,4.8,Low Fat,Aug
2673,Eggs,Protein,309,3,Mumbai,Small,4.8,Regular,Jun
2674,Tea,Grocery,105,5,Bhopal,Medium,4.0,Low Fat,Aug
2675,Bread,Bakery,598,7,Jaipur,Small,3.9,Regular,Aug
2676,Biscuits,Bakery,800,3,Jaipur,Large,4.1,Regular,Oct
2677,Eggs,Protein,735,7,Mumbai,Medium,3.8,Low Fat,Jul
2678,Soap,Personal Care,804,2,Pune,Large,4.6,Low Fat,Jun
2679,Orange,Fruits,767,6,Delhi,Small,4.8,Regular,Jun
2680,Tea,Grocery,925,5,Bhopal,Small,3.8,Regular,Feb
2681,Rice,Grocery,928,8,Bangalore,Medium,4.5,Low Fat,Apr
2682,Bread,Bakery,397,2,Chennai,Small,4.7,Regular,Oct
2683,Potato,Vegetables,765,4,Chennai,Large,4.9,Regular,Mar
2684,Coffee,Grocery,882,3,Chennai,Large,4.9,Regular,Apr
2685,Sugar,Grocery,866,3,Delhi,Medium,4.5,Low Fat,Dec
2686,Sugar,Grocery,696,2,Indore,Large,4.7,Regular,Sep
2687,Biscuits,Bakery,796,7,Chennai,Large,4.7,Regular,Jul
2688,Onion,Vegetables,481,5,Bangalore,Small,3.8,Regular,Jun
2689,Potato,Vegetables,701,6,Bangalore,Small,4.1,Low Fat,May
2690,Cheese,Dairy,743,6,Delhi,Large,4.0,Regular,Jul
2691,Rice,Grocery,582,6,Mumbai,Medium,3.8,Regular,Mar
2692,Juice,Beverages,114,5,Hyderabad,Large,3.8,Regular,Jan
2693,Bread,Bakery,91,2,Bhopal,Large,4.4,Regular,Jul
2694,Milk,Dairy,913,5,Bangalore,Small,3.8,Low Fat,Jul
2695,Mango,Fruits,458,3,Lucknow,Small,3.9,Low Fat,Jul
2696,Banana,Fruits,592,6,Delhi,Large,3.7,Regular,Jan
2697,Bread,Bakery,697,7,Lucknow,Large,3.7,Regular,Sep
2698,Paneer,Dairy,573,3,Lucknow,Medium,4.8,Regular,May
2699,Tea,Grocery,907,9,Indore,Medium,5.0,Regular,Oct
2700,Curd,Dairy,854,2,Pune,Medium,4.0,Regular,Dec
2701,Coffee,Grocery,286,6,Hyderabad,Small,3.7,Low Fat,May
2702,Banana,Fruits,926,3,Bangalore,Medium,4.2,Low Fat,Apr
2703,Paneer,Dairy,904,8,Bangalore,Medium,3.7,Low Fat,Nov
2704,Coffee,Grocery,758,7,Lucknow,Medium,4.6,Regular,Sep
2705,Paneer,Dairy,684,9,Jaipur,Large,3.8,Regular,Oct
2706,Soap,Personal Care,431,7,Indore,Medium,3.8,Low Fat,Apr
2707,Butter,Dairy,51,5,Jaipur,Medium,4.2,Regular,Mar
2708,Rice,Grocery,150,6,Bangalore,Medium,3.9,Low Fat,Jun
2709,Bread,Bakery,67,4,Indore,Small,3.9,Regular,Sep
2710,Curd,Dairy,163,6,Chennai,Medium,3.6,Low Fat,Jul
2711,Carrot,Vegetables,479,1,Pune,Medium,4.7,Low Fat,Apr
2712,Curd,Dairy,64,7,Delhi,Large,3.6,Regular,Jul
2713,Paneer,Dairy,58,5,Hyderabad,Large,4.7,Regular,Nov
2714,Bread,Bakery,377,6,Bangalore,Small,4.3,Regular,Jan
2715,Soap,Personal Care,736,5,Pune,Small,5.0,Low Fat,Sep
2716,Cheese,Dairy,557,5,Delhi,Large,4.3,Regular,Jun
2717,Milk,Dairy,368,9,Chennai,Small,4.1,Regular,Oct
2718,Tea,Grocery,573,10,Bhopal,Medium,4.7,Regular,Aug
2719,Banana,Fruits,339,1,Indore,Large,4.3,Regular,Oct
2720,Eggs,Protein,543,5,Lucknow,Medium,4.9,Regular,Feb
2721,Rice,Grocery,61,2,Chennai,Small,4.0,Low Fat,May
2722,Carrot,Vegetables,794,8,Delhi,Medium,4.3,Regular,Jun
2723,Rice,Grocery,140,1,Chennai,Medium,4.3,Regular,May
2724,Banana,Fruits,601,5,Jaipur,Large,4.9,Regular,Feb
2725,Apple,Fruits,709,4,Delhi,Small,4.1,Low Fat,Nov
2726,Paneer,Dairy,431,5,Pune,Medium,4.4,Low Fat,Jun
2727,Eggs,Protein,335,2,Jaipur,Small,4.2,Low Fat,Sep
2728,Carrot,Vegetables,809,3,Mumbai,Small,4.4,Regular,Apr
